Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Expectancy_Pct,Total_Trades,Avg_Holding_Hours,Avg_Win_Pct,Avg_Loss_Pct,Win_Loss_Ratio,Max_Cons_Wins,Max_Cons_Losses,Best_Trade_Pct,Worst_Trade_Pct,Exposure_Pct,Pos_Months,Neg_Months,Best_Month,Worst_Month,Peak_Time,MDD_Trough_Time,Jan_2026,Feb_2026,Mar_2026,Apr_2026,May_2026,Jun_2026,Jul_2026,Aug_2026
69,202,-1.27,-1.98,17.54,34.49,0.13,0.13,-0.06,23.81,1.08,0.19,21,126.6,10.67,-3.08,3.47,1,6,26.45,-10.72,47.48,4,4,Aug_2026 (+25.59%),Jun_2026 (-11.05%),2026-01-06T23:00:00,2026-07-02T17:00:00,0.53,-10.72,-6.32,1.57,-4.73,-11.05,8.64,25.59
69,203,-3.63,-5.61,15.18,36.14,0.03,0.03,-0.16,20.83,1.03,0.07,24,110.9,10.68,-2.72,3.92,1,9,26.45,-10.72,47.52,4,4,Aug_2026 (+25.59%),Jun_2026 (-11.05%),2026-01-06T23:00:00,2026-07-02T17:00:00,0.08,-10.72,-8.26,1.56,-4.73,-11.05,8.78,25.59
69,204,-2.06,-3.2,16.75,34.99,0.1,0.09,-0.09,22.73,1.06,0.15,22,121.0,10.65,-2.94,3.62,1,7,26.45,-10.72,47.55,4,4,Aug_2026 (+25.60%),Feb_2026 (-10.72%),2026-01-06T23:00:00,2026-07-02T17:00:00,0.52,-10.72,-8.04,2.04,-4.73,-10.47,8.58,25.6
69,205,-0.19,-0.3,18.61,33.98,0.18,0.17,-0.01,23.81,1.1,0.24,21,127.0,10.73,-3.03,3.53,1,6,26.45,-10.04,47.62,4,4,Aug_2026 (+25.60%),Jun_2026 (-10.47%),2026-01-06T23:00:00,2026-07-02T17:00:00,1.2,-10.04,-8.04,2.14,-4.73,-10.47,8.96,25.6
69,206,-3.98,-6.15,14.83,36.47,0.02,0.02,-0.17,23.81,1.02,0.05,21,127.2,10.1,-3.09,3.27,1,6,26.45,-10.04,47.7,4,4,Aug_2026 (+25.60%),Mar_2026 (-10.86%),2026-01-06T23:00:00,2026-07-02T17:00:00,0.25,-10.04,-10.86,2.35,-4.73,-10.47,8.94,25.6
69,207,-4.24,-6.55,14.57,36.62,0.0,0.0,-0.18,23.81,1.02,0.04,21,127.1,10.11,-3.11,3.25,1,6,26.45,-9.65,47.68,4,4,Aug_2026 (+25.60%),Mar_2026 (-11.52%),2026-01-06T23:00:00,2026-06-23T08:00:00,0.12,-9.65,-11.52,2.62,-4.73,-10.59,8.97,25.6
69,208,-4.02,-6.21,14.79,36.85,0.01,0.01,-0.17,23.81,1.02,0.05,21,127.4,10.11,-3.09,3.27,1,6,26.45,-9.65,47.77,4,4,Aug_2026 (+26.05%),Mar_2026 (-11.52%),2026-01-06T23:00:00,2026-06-23T08:00:00,0.12,-9.65,-11.52,2.25,-4.73,-10.59,9.23,26.05
69,209,-4.16,-6.43,14.65,37.06,0.01,0.01,-0.17,23.81,1.02,0.05,21,127.5,10.17,-3.12,3.26,1,6,26.45,-9.65,47.82,4,4,Aug_2026 (+26.05%),Mar_2026 (-11.97%),2026-01-06T23:00:00,2026-06-23T08:00:00,0.31,-9.65,-11.97,2.25,-4.74,-10.59,9.42,26.05
69,210,-3.24,-5.02,15.57,36.66,0.05,0.05,-0.14,25.0,1.04,0.09,20,134.0,10.05,-3.23,3.11,1,6,26.45,-9.65,47.88,4,4,Aug_2026 (+26.05%),Mar_2026 (-11.87%),2026-01-06T23:00:00,2026-06-23T08:00:00,0.39,-9.65,-11.87,2.7,-4.74,-10.59,9.78,26.05
69,211,-2.67,-4.14,16.14,36.28,0.07,0.07,-0.11,25.0,1.05,0.12,20,134.2,10.09,-3.2,3.15,1,6,26.45,-9.65,47.91,4,4,Aug_2026 (+26.05%),Mar_2026 (-11.87%),2026-01-06T23:00:00,2026-06-23T08:00:00,0.71,-9.65,-11.87,2.98,-4.74,-10.59,9.78,26.05
69,212,-1.23,-1.91,17.58,35.17,0.13,0.13,-0.05,26.32,1.08,0.21,19,141.2,10.12,-3.33,3.03,1,5,26.45,-9.65,47.91,4,4,Aug_2026 (+25.72%),Mar_2026 (-10.62%),2026-01-06T23:00:00,2026-06-23T08:00:00,0.71,-9.65,-10.62,3.31,-4.74,-10.59,9.78,25.72
69,213,-4.12,-6.36,14.69,37.07,0.01,0.01,-0.17,26.32,1.02,0.06,19,141.4,10.09,-3.53,2.86,1,5,26.45,-9.65,47.96,4,4,Aug_2026 (+25.72%),Mar_2026 (-13.08%),2026-01-06T23:00:00,2026-06-23T08:00:00,0.52,-9.65,-13.08,3.32,-4.74,-10.59,9.78,25.72
69,214,-3.43,-5.31,15.38,36.62,0.04,0.04,-0.15,26.32,1.04,0.09,19,141.5,10.1,-3.48,2.9,1,5,26.45,-9.65,48.0,4,4,Aug_2026 (+25.72%),Mar_2026 (-12.96%),2026-01-06T23:00:00,2026-06-23T08:00:00,0.97,-9.65,-12.96,3.21,-4.74,-10.37,9.78,25.72
69,215,-3.26,-5.05,15.55,36.51,0.05,0.05,-0.14,26.32,1.04,0.1,19,141.7,10.12,-3.48,2.91,1,5,26.45,-9.65,48.07,4,4,Aug_2026 (+25.72%),Mar_2026 (-12.96%),2026-01-06T23:00:00,2026-06-23T08:00:00,1.04,-9.65,-12.96,3.32,-4.74,-10.37,9.78,25.72
69,216,-3.57,-5.53,15.24,36.71,0.03,0.03,-0.15,26.32,1.03,0.08,19,141.7,10.1,-3.49,2.89,1,5,26.45,-9.65,48.09,4,4,Aug_2026 (+25.72%),Mar_2026 (-12.96%),2026-01-06T23:00:00,2026-06-23T08:00:00,0.64,-9.65,-12.96,3.4,-4.74,-10.37,9.78,25.72
69,217,-7.25,-11.1,11.56,39.11,-0.13,-0.13,-0.28,25.0,0.96,-0.11,20,134.7,10.08,-3.5,2.88,1,6,26.45,-9.65,48.11,4,4,Aug_2026 (+25.72%),Jun_2026 (-13.74%),2026-01-06T23:00:00,2026-06-23T08:00:00,0.5,-9.65,-12.96,3.5,-4.74,-13.74,9.76,25.72
69,218,-6.87,-10.54,11.94,38.87,-0.11,-0.11,-0.27,25.0,0.97,-0.09,20,134.8,10.08,-3.48,2.9,1,6,26.45,-9.49,48.14,4,4,Aug_2026 (+25.72%),Jun_2026 (-13.77%),2026-01-06T23:00:00,2026-06-23T08:00:00,0.5,-9.49,-13.08,3.92,-4.74,-13.77,9.76,25.72
69,219,-7.07,-10.84,11.74,38.94,-0.12,-0.12,-0.28,25.0,0.96,-0.1,20,134.8,9.93,-3.45,2.88,1,6,26.45,-9.49,48.14,4,4,Aug_2026 (+25.86%),Jun_2026 (-13.90%),2026-01-06T23:00:00,2026-07-03T00:00:00,0.39,-9.49,-12.9,4.01,-4.74,-13.9,9.37,25.86
69,220,-7.47,-11.43,11.34,39.2,-0.14,-0.14,-0.29,25.0,0.95,-0.12,20,135.0,9.93,-3.47,2.86,1,6,26.45,-9.49,48.21,4,4,Aug_2026 (+25.86%),Jun_2026 (-13.90%),2026-01-06T23:00:00,2026-07-03T00:00:00,0.12,-9.49,-12.9,4.11,-4.98,-13.9,9.37,25.86
69,221,-6.86,-10.52,11.95,38.8,-0.11,-0.11,-0.27,26.32,0.96,-0.1,19,142.2,9.91,-3.67,2.7,1,5,26.45,-9.49,48.23,4,4,Aug_2026 (+25.86%),Jun_2026 (-14.04%),2026-01-06T23:00:00,2026-07-03T00:00:00,0.12,-9.49,-12.74,4.77,-4.98,-14.04,9.37,25.86
69,222,-6.73,-10.32,12.08,38.71,-0.11,-0.1,-0.27,26.32,0.97,-0.09,19,142.2,9.93,-3.67,2.71,1,5,26.45,-9.49,48.25,4,4,Aug_2026 (+25.86%),Jun_2026 (-14.21%),2026-01-06T23:00:00,2026-07-03T00:00:00,0.47,-9.49,-12.74,4.77,-4.98,-14.21,9.37,25.86
69,223,-5.4,-8.31,13.41,37.9,-0.05,-0.05,-0.22,26.32,0.99,-0.01,19,142.3,9.96,-3.58,2.79,1,5,26.45,-9.49,48.27,4,4,Aug_2026 (+25.86%),Jun_2026 (-14.21%),2026-01-14T20:00:00,2026-07-03T00:00:00,0.89,-9.49,-12.46,5.48,-4.98,-14.21,9.37,25.86
69,224,-7.44,-11.39,11.37,38.71,-0.14,-0.14,-0.29,26.32,0.96,-0.12,19,142.3,9.96,-3.72,2.68,1,5,26.45,-10.67,48.29,4,4,Aug_2026 (+24.77%),Jun_2026 (-14.21%),2026-01-14T20:00:00,2026-07-03T00:00:00,0.88,-10.67,-12.46,5.48,-4.98,-14.21,9.37,24.77
69,225,-6.93,-10.62,11.88,38.78,-0.12,-0.11,-0.27,27.78,0.97,-0.1,18,150.2,9.96,-3.97,2.51,1,5,26.45,-10.67,48.29,4,4,Aug_2026 (+24.77%),Jun_2026 (-14.02%),2026-01-14T20:00:00,2026-07-03T00:00:00,1.57,-10.67,-12.46,5.12,-4.98,-14.02,9.37,24.77
69,226,-7.54,-11.55,11.26,39.14,-0.15,-0.14,-0.3,27.78,0.95,-0.13,18,150.2,9.98,-4.02,2.48,1,5,26.45,-10.67,48.27,4,4,Aug_2026 (+24.77%),Jun_2026 (-14.02%),2026-01-14T20:00:00,2026-07-03T00:00:00,1.49,-10.67,-13.13,5.31,-4.98,-14.02,9.37,24.77
69,227,-7.39,-11.32,11.42,39.04,-0.14,-0.13,-0.29,27.78,0.96,-0.13,18,150.1,9.91,-3.98,2.49,1,5,26.45,-10.67,48.25,4,4,Aug_2026 (+24.77%),Jun_2026 (-13.58%),2026-01-14T20:00:00,2026-07-03T00:00:00,1.49,-10.67,-13.13,4.93,-4.98,-13.58,9.37,24.77
69,228,-6.36,-9.77,12.45,38.4,-0.09,-0.09,-0.25,27.78,0.98,-0.07,18,149.9,9.92,-3.91,2.54,1,5,26.45,-10.27,48.2,4,4,Aug_2026 (+24.77%),Mar_2026 (-13.13%),2026-01-14T20:00:00,2026-07-03T00:00:00,1.49,-10.27,-13.13,4.93,-4.98,-13.05,9.43,24.77
69,229,-6.03,-9.26,12.78,38.08,-0.08,-0.07,-0.24,27.78,0.98,-0.05,18,150.1,10.03,-3.92,2.56,1,5,26.45,-10.27,48.25,4,4,Aug_2026 (+24.77%),Jun_2026 (-13.05%),2026-01-14T20:00:00,2026-07-03T00:00:00,1.32,-10.27,-12.68,4.93,-4.98,-13.05,9.43,24.77
69,230,-6.84,-10.49,11.97,38.62,-0.11,-0.11,-0.27,26.32,0.97,-0.09,19,142.0,10.03,-3.7,2.71,1,6,26.45,-10.27,48.18,4,4,Aug_2026 (+24.77%),Jun_2026 (-13.63%),2026-01-14T20:00:00,2026-07-03T00:00:00,1.32,-10.27,-12.38,4.37,-4.98,-13.63,9.43,24.77
69,231,-6.67,-10.24,12.14,38.49,-0.11,-0.1,-0.27,26.32,0.97,-0.08,19,141.8,10.04,-3.69,2.72,1,6,26.45,-10.27,48.11,4,4,Aug_2026 (+24.77%),Jun_2026 (-13.30%),2026-01-14T20:00:00,2026-07-03T00:00:00,1.3,-10.27,-12.38,4.37,-5.25,-13.3,9.56,24.77
69,232,-6.6,-10.14,12.2,38.64,-0.1,-0.1,-0.26,27.78,0.97,-0.07,18,149.3,10.12,-3.99,2.53,1,5,26.85,-10.27,47.98,4,4,Aug_2026 (+25.16%),Jun_2026 (-13.45%),2026-01-14T20:00:00,2026-07-03T00:00:00,1.59,-10.27,-12.38,4.0,-5.25,-13.45,9.56,25.16
69,233,-6.99,-10.72,11.82,38.89,-0.12,-0.12,-0.28,27.78,0.97,-0.1,18,149.3,10.04,-3.99,2.51,1,5,26.85,-10.27,48.0,4,4,Aug_2026 (+25.16%),Jun_2026 (-13.45%),2026-01-14T20:00:00,2026-07-03T00:00:00,1.59,-10.27,-12.38,3.57,-5.25,-13.45,9.56,25.16
69,234,-6.22,-9.56,12.59,38.34,-0.09,-0.08,-0.25,27.78,0.98,-0.05,18,149.4,10.02,-3.93,2.55,1,5,26.85,-10.27,48.02,4,4,Aug_2026 (+25.16%),Jun_2026 (-13.45%),2026-01-14T20:00:00,2026-07-03T00:00:00,1.51,-10.27,-11.38,3.57,-5.47,-13.45,9.56,25.16
69,235,-4.25,-6.57,14.56,37.04,0.0,0.0,-0.18,27.78,1.02,0.06,18,149.4,10.13,-3.82,2.66,1,5,26.85,-10.27,48.02,4,4,Aug_2026 (+25.16%),Jun_2026 (-13.25%),2026-01-14T20:00:00,2026-07-03T00:00:00,1.51,-10.27,-9.73,3.57,-5.47,-13.25,9.56,25.16
69,236,-1.87,-2.91,16.94,36.15,0.1,0.1,-0.08,26.32,1.07,0.18,19,141.4,10.13,-3.37,3.0,1,5,26.85,-10.32,47.98,4,4,Aug_2026 (+25.16%),Jun_2026 (-13.33%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.58,-10.32,-8.31,3.57,-5.47,-13.33,9.56,25.16
69,237,-1.23,-1.92,17.58,35.73,0.13,0.13,-0.05,27.78,1.09,0.23,18,149.3,10.13,-3.58,2.83,1,5,26.85,-10.32,48.0,4,4,Aug_2026 (+25.30%),Jun_2026 (-13.33%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.46,-10.32,-7.71,3.57,-5.47,-13.33,9.56,25.3
69,238,1.54,2.41,20.34,34.03,0.25,0.24,0.07,31.25,1.16,0.43,16,167.9,10.13,-3.99,2.54,1,4,26.85,-10.32,47.96,4,4,Aug_2026 (+25.30%),Jun_2026 (-12.03%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.62,-10.32,-6.68,3.57,-5.47,-12.03,9.56,25.3
69,239,2.37,3.74,21.18,33.41,0.28,0.27,0.11,31.25,1.18,0.48,16,167.8,10.19,-3.94,2.59,1,4,26.85,-10.32,47.95,4,4,Aug_2026 (+25.30%),Jun_2026 (-12.13%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.5,-10.32,-6.43,4.38,-5.47,-12.13,9.56,25.3
69,240,2.28,3.58,21.08,33.36,0.28,0.27,0.11,31.25,1.17,0.47,16,167.9,10.17,-3.94,2.58,1,4,26.85,-10.32,47.98,4,4,Aug_2026 (+25.30%),Jun_2026 (-12.13%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.32,-10.32,-6.43,4.47,-5.47,-12.13,9.56,25.3
69,241,1.76,2.76,20.56,33.36,0.26,0.25,0.08,31.25,1.16,0.44,16,168.1,10.17,-3.98,2.55,1,4,26.85,-10.32,48.04,4,4,Aug_2026 (+24.57%),Jun_2026 (-12.13%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.4,-10.32,-6.43,4.47,-5.47,-12.13,9.56,24.57
69,242,0.77,1.2,19.57,34.01,0.22,0.21,0.04,31.25,1.14,0.38,16,168.0,10.1,-4.04,2.5,1,4,26.85,-10.32,48.0,4,4,Aug_2026 (+24.57%),Jun_2026 (-12.70%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.4,-10.32,-6.43,4.47,-5.47,-12.7,9.2,24.57
69,243,4.87,7.72,23.68,31.59,0.39,0.38,0.24,31.25,1.24,0.61,16,168.1,10.07,-3.7,2.72,1,4,26.85,-7.51,48.04,4,4,Aug_2026 (+24.57%),Jun_2026 (-12.70%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.8,-6.55,-6.71,4.28,-5.51,-12.7,9.2,24.57
69,244,3.13,4.93,21.93,32.52,0.31,0.31,0.15,31.25,1.19,0.51,16,168.1,10.07,-3.84,2.62,1,4,26.85,-7.51,48.02,4,4,Aug_2026 (+24.57%),Jun_2026 (-12.70%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.49,-7.47,-6.71,3.88,-5.51,-12.7,9.2,24.57
69,245,3.35,5.3,22.16,32.37,0.32,0.32,0.16,31.25,1.2,0.52,16,168.1,10.07,-3.82,2.64,1,4,26.85,-7.51,48.04,4,4,Aug_2026 (+24.57%),Jun_2026 (-12.70%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.72,-7.47,-6.71,3.88,-5.51,-12.7,9.2,24.57
69,246,3.55,5.61,22.36,32.33,0.33,0.33,0.17,31.25,1.2,0.53,16,168.2,10.14,-3.83,2.65,1,4,26.85,-7.47,48.07,4,4,Aug_2026 (+24.72%),Jun_2026 (-12.65%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.73,-7.47,-6.71,3.88,-5.51,-12.65,9.2,24.72
69,247,3.5,5.53,22.31,32.37,0.33,0.32,0.17,31.25,1.2,0.53,16,168.2,10.11,-3.83,2.64,1,4,26.85,-7.47,48.07,4,4,Aug_2026 (+24.72%),Jun_2026 (-12.60%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.73,-7.47,-6.71,3.77,-5.51,-12.6,9.2,24.72
69,248,3.14,4.95,21.95,32.6,0.31,0.31,0.15,31.25,1.19,0.51,16,168.3,10.07,-3.84,2.62,1,4,26.85,-7.47,48.09,4,4,Aug_2026 (+24.72%),Jun_2026 (-12.67%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.73,-7.47,-6.96,3.77,-5.51,-12.67,9.2,24.72
69,249,3.19,5.03,22.0,32.7,0.32,0.31,0.15,31.25,1.19,0.51,16,168.3,10.02,-3.81,2.63,1,4,26.85,-7.47,48.09,4,4,Aug_2026 (+24.72%),Jun_2026 (-12.67%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.92,-7.47,-6.96,3.62,-5.51,-12.67,9.2,24.72
69,250,3.96,6.27,22.77,32.13,0.35,0.34,0.2,31.25,1.21,0.55,16,168.2,10.0,-3.74,2.67,1,4,26.85,-7.41,48.07,4,4,Aug_2026 (+24.72%),Jun_2026 (-12.67%),2026-01-14T20:00:00,2026-07-03T00:00:00,2.83,-7.22,-6.43,3.62,-5.51,-12.67,9.2,24.72
70,71,0.1,0.15,18.9,34.21,0.19,0.18,0.0,38.46,1.1,0.21,26,96.8,5.81,-3.29,1.76,4,6,26.86,-11.17,44.93,2,6,Aug_2026 (+24.41%),Feb_2026 (-16.16%),2026-01-14T20:00:00,2026-07-02T00:00:00,-1.53,-16.16,-4.48,-1.6,-3.41,-1.85,9.38,24.41
70,72,-0.1,-0.16,18.71,34.51,0.18,0.18,-0.0,38.46,1.1,0.2,26,96.9,5.83,-3.31,1.76,4,6,26.86,-11.17,44.98,2,6,Aug_2026 (+24.41%),Feb_2026 (-16.23%),2026-01-14T20:00:00,2026-07-02T00:00:00,-1.53,-16.23,-4.61,-1.6,-3.65,-1.85,9.67,24.41
70,73,-0.06,-0.1,18.74,34.1,0.19,0.18,-0.0,38.46,1.1,0.2,26,96.9,5.76,-3.28,1.76,4,6,26.86,-11.04,45.0,2,6,Aug_2026 (+24.41%),Feb_2026 (-16.25%),2026-01-14T20:00:00,2026-07-02T00:00:00,-0.92,-16.25,-4.77,-1.4,-3.65,-1.85,9.02,24.41
70,74,1.47,2.32,20.28,33.54,0.25,0.24,0.07,36.0,1.13,0.26,25,100.8,6.5,-3.24,2.0,3,6,26.86,-9.87,45.02,2,6,Aug_2026 (+24.06%),Feb_2026 (-15.29%),2026-01-14T20:00:00,2026-07-02T00:00:00,-1.0,-15.29,-4.91,-2.22,-3.71,-1.16,10.2,24.06
70,75,2.4,3.78,21.21,33.7,0.29,0.27,0.11,36.0,1.14,0.3,25,101.0,6.65,-3.27,2.04,3,6,26.86,-9.87,45.11,2,6,Aug_2026 (+24.06%),Feb_2026 (-14.62%),2026-01-14T20:00:00,2026-07-02T00:00:00,-0.14,-14.62,-5.91,-2.3,-3.71,-1.04,10.51,24.06
70,76,2.14,3.37,20.95,33.76,0.28,0.26,0.1,37.5,1.14,0.3,24,105.3,6.54,-3.44,1.9,3,5,26.86,-9.87,45.14,2,6,Aug_2026 (+23.98%),Feb_2026 (-13.99%),2026-01-14T20:00:00,2026-07-02T00:00:00,-0.27,-13.99,-5.91,-2.3,-3.71,-1.71,10.4,23.98
70,77,-0.71,-1.1,18.1,35.01,0.16,0.15,-0.03,34.78,1.09,0.2,23,109.9,7.43,-3.65,2.03,2,5,26.86,-9.87,45.14,2,6,Aug_2026 (+23.98%),Feb_2026 (-15.03%),2026-01-14T20:00:00,2026-07-02T00:00:00,-0.09,-15.03,-6.72,-2.3,-3.9,-1.54,9.4,23.98
70,78,0.5,0.78,19.31,35.05,0.21,0.2,0.02,34.78,1.11,0.26,23,110.0,7.55,-3.63,2.08,2,5,26.86,-9.87,45.18,3,5,Aug_2026 (+23.98%),Feb_2026 (-15.03%),2026-01-14T20:00:00,2026-07-02T00:00:00,0.5,-15.03,-6.72,-2.3,-3.57,-1.93,10.15,23.98
70,79,-0.1,-0.15,18.71,35.83,0.18,0.18,-0.0,34.78,1.1,0.23,23,110.1,7.44,-3.61,2.06,2,5,26.86,-9.87,45.23,3,5,Aug_2026 (+23.98%),Feb_2026 (-15.03%),2026-01-14T20:00:00,2026-07-02T00:00:00,0.5,-15.03,-6.83,-2.49,-3.57,-1.93,9.85,23.98
70,80,-1.32,-2.06,17.49,35.49,0.13,0.13,-0.06,34.78,1.07,0.17,23,110.3,7.27,-3.61,2.01,2,5,26.86,-9.87,45.29,2,6,Aug_2026 (+23.98%),Feb_2026 (-15.03%),2026-01-14T20:00:00,2026-07-02T00:00:00,-0.75,-15.03,-6.83,-2.49,-3.52,-1.46,9.27,23.98
70,81,-0.11,-0.18,18.69,35.04,0.18,0.17,-0.01,34.78,1.1,0.23,23,110.4,7.43,-3.61,2.06,2,5,26.86,-9.87,45.36,3,5,Aug_2026 (+23.98%),Feb_2026 (-15.03%),2026-01-14T20:00:00,2026-07-02T00:00:00,0.03,-15.03,-6.43,-2.59,-3.52,-1.46,9.4,23.98
70,82,0.66,1.03,19.46,34.6,0.22,0.21,0.03,34.78,1.11,0.26,23,110.4,7.44,-3.57,2.09,2,5,26.86,-9.87,45.34,3,5,Aug_2026 (+24.09%),Feb_2026 (-14.86%),2026-01-14T20:00:00,2026-07-02T00:00:00,0.03,-14.86,-6.55,-2.29,-3.29,-1.41,9.4,24.09
70,83,-0.09,-0.14,18.72,34.78,0.18,0.18,-0.0,34.78,1.1,0.23,23,110.4,7.39,-3.58,2.06,2,5,27.27,-9.87,45.36,2,6,Aug_2026 (+24.49%),Feb_2026 (-14.86%),2026-01-14T20:00:00,2026-07-02T00:00:00,-0.6,-14.86,-6.55,-2.29,-3.39,-1.43,9.07,24.49
70,84,-1.45,-2.26,17.36,35.48,0.13,0.12,-0.06,34.78,1.07,0.17,23,110.5,7.26,-3.61,2.01,2,5,27.27,-9.87,45.38,2,6,Aug_2026 (+24.49%),Feb_2026 (-14.86%),2026-01-14T20:00:00,2026-07-02T00:00:00,-0.6,-14.86,-6.76,-2.29,-3.54,-2.11,8.74,24.49
70,85,-2.6,-4.04,16.21,35.92,0.08,0.07,-0.11,34.78,1.05,0.12,23,110.6,7.1,-3.61,1.97,2,5,27.27,-10.04,45.43,2,6,Aug_2026 (+24.49%),Feb_2026 (-15.02%),2026-01-14T20:00:00,2026-07-02T00:00:00,-0.88,-15.02,-6.62,-2.56,-3.54,-2.48,8.52,24.49
70,86,-1.69,-2.63,17.12,35.31,0.12,0.11,-0.07,34.78,1.07,0.16,23,110.6,7.22,-3.6,2.0,2,5,27.27,-10.04,45.43,2,6,Aug_2026 (+24.49%),Feb_2026 (-14.99%),2026-01-14T20:00:00,2026-07-02T00:00:00,-0.62,-14.99,-6.62,-2.56,-3.54,-2.48,9.2,24.49
70,87,-3.15,-4.88,15.66,35.88,0.05,0.05,-0.14,34.78,1.04,0.1,23,110.7,7.23,-3.7,1.95,2,5,27.27,-10.72,45.45,2,6,Aug_2026 (+24.49%),Feb_2026 (-15.64%),2026-01-14T20:00:00,2026-07-02T00:00:00,-0.95,-15.64,-6.96,-2.72,-3.54,-1.73,8.52,24.49
70,88,-3.45,-5.35,15.35,36.33,0.04,0.04,-0.15,34.78,1.03,0.08,23,110.7,7.17,-3.69,1.94,2,5,27.27,-10.72,45.48,2,6,Aug_2026 (+24.49%),Feb_2026 (-15.64%),2026-01-14T20:00:00,2026-07-02T00:00:00,-1.09,-15.64,-6.81,-3.56,-3.54,-1.73,9.1,24.49
70,89,-3.07,-4.75,15.74,35.99,0.06,0.06,-0.13,34.78,1.04,0.1,23,110.8,7.24,-3.7,1.95,2,5,27.27,-10.72,45.5,2,6,Aug_2026 (+24.36%),Feb_2026 (-15.64%),2026-01-14T20:00:00,2026-07-02T00:00:00,-1.09,-15.64,-6.14,-3.56,-3.54,-1.93,9.08,24.36
70,90,-4.6,-7.1,14.21,36.55,-0.01,-0.01,-0.19,34.78,1.01,0.04,23,110.8,7.23,-3.8,1.9,2,5,27.27,-10.72,45.52,2,6,Aug_2026 (+24.36%),Feb_2026 (-16.53%),2026-01-14T20:00:00,2026-07-02T00:00:00,-0.74,-16.53,-6.14,-3.91,-3.4,-1.87,8.3,24.36
70,91,-3.84,-5.95,14.96,36.21,0.02,0.02,-0.16,34.78,1.03,0.07,23,110.8,7.33,-3.8,1.93,2,5,27.27,-10.72,45.5,2,6,Aug_2026 (+24.36%),Feb_2026 (-16.53%),2026-01-14T20:00:00,2026-07-02T00:00:00,-0.37,-16.53,-6.42,-3.91,-3.41,-1.77,8.98,24.36
70,92,-2.28,-3.55,16.52,36.29,0.09,0.09,-0.1,31.82,1.07,0.18,22,115.8,8.7,-3.8,2.29,2,5,27.71,-10.72,45.48,2,6,Aug_2026 (+24.79%),Feb_2026 (-16.53%),2026-01-14T20:00:00,2026-07-02T00:00:00,-0.37,-16.53,-6.36,-3.91,-3.41,-1.96,10.51,24.79
70,93,-3.03,-4.69,15.78,36.96,0.06,0.06,-0.13,31.82,1.06,0.15,22,115.7,8.66,-3.82,2.27,2,5,27.71,-10.72,45.46,3,5,Aug_2026 (+24.79%),Feb_2026 (-16.53%),2026-01-14T20:00:00,2026-07-02T00:00:00,0.11,-16.53,-7.15,-3.55,-3.59,-2.8,10.83,24.79
70,94,-2.5,-3.88,16.31,36.62,0.08,0.08,-0.11,31.82,1.07,0.18,22,115.7,8.75,-3.82,2.29,2,5,27.71,-10.72,45.46,2,6,Aug_2026 (+24.79%),Feb_2026 (-16.53%),2026-01-14T20:00:00,2026-06-23T07:00:00,-0.09,-16.53,-7.15,-3.55,-3.59,-2.45,11.26,24.79
70,95,-4.22,-6.52,14.59,37.25,0.01,0.01,-0.18,31.82,1.03,0.09,22,115.6,8.6,-3.88,2.22,2,5,27.71,-10.72,45.41,2,6,Aug_2026 (+24.79%),Feb_2026 (-16.53%),2026-01-14T20:00:00,2026-07-02T07:00:00,-0.98,-16.53,-7.15,-3.55,-3.59,-2.29,10.08,24.79
70,96,-2.61,-4.05,16.2,35.94,0.08,0.07,-0.11,31.82,1.06,0.16,22,115.5,8.64,-3.79,2.28,2,5,27.71,-10.72,45.39,2,6,Aug_2026 (+24.79%),Feb_2026 (-15.11%),2026-01-14T20:00:00,2026-07-02T07:00:00,-1.38,-15.11,-7.22,-2.84,-3.59,-2.55,10.08,24.79
70,97,-2.85,-4.42,15.96,36.11,0.07,0.06,-0.12,31.82,1.06,0.15,22,115.5,8.58,-3.78,2.27,2,5,27.74,-10.72,45.36,2,6,Aug_2026 (+24.81%),Feb_2026 (-15.11%),2026-01-14T20:00:00,2026-07-02T07:00:00,-1.38,-15.11,-7.22,-2.68,-3.62,-2.94,10.08,24.81
