Strategy_Logic,Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Total_Trades,Avg_Holding_Hours,Avg_Trade_Pct,Best_Trade_Pct,Worst_Trade_Pct,Exposure_Pct,Pos_Months,Neg_Months,Jan_2026,Feb_2026,Mar_2026,Apr_2026,May_2026,Jun_2026,Jul_2026,Aug_2026
EMA_CROSSOVER_LONG_ONLY,199,246,29.66,50.14,48.34,18.53,1.31,1.36,2.71,44.44,3.79,9,310.8,3.3,27.44,-4.94,49.95,3,3,-0.6,0.0,-2.58,4.65,-4.13,0.0,5.91,26.01
EMA_CROSSOVER_LONG_ONLY,199,247,27.64,46.49,46.32,21.19,1.25,1.29,2.19,44.44,3.08,9,310.8,3.15,27.44,-8.03,49.95,3,3,-0.6,0.0,-5.75,6.34,-3.17,0.0,5.91,24.93
EMA_CROSSOVER_LONG_ONLY,199,248,27.06,45.45,45.74,21.19,1.23,1.27,2.15,44.44,3.07,9,311.0,3.1,27.44,-8.03,49.98,3,3,-0.6,0.0,-5.75,6.34,-3.06,0.0,5.91,24.22
EMA_CROSSOVER_LONG_ONLY,199,249,27.85,46.86,46.52,21.19,1.25,1.3,2.21,44.44,3.11,9,310.9,3.17,27.44,-8.03,49.96,3,3,-0.6,0.0,-5.75,6.34,-3.06,0.0,6.56,24.22
EMA_CROSSOVER_LONG_ONLY,199,250,28.06,47.25,46.74,21.19,1.26,1.3,2.23,44.44,3.13,9,311.0,3.19,27.44,-8.03,49.98,3,3,-0.6,0.0,-5.75,6.52,-3.06,0.0,6.56,24.22
EMA_CROSSOVER_LONG_ONLY,200,201,22.28,36.98,40.96,22.13,1.04,1.06,1.67,33.33,2.37,12,232.9,2.01,27.77,-5.32,49.91,4,3,-0.9,0.0,0.34,4.63,-5.17,-8.64,7.12,26.64
EMA_CROSSOVER_LONG_ONLY,200,202,20.13,33.23,38.81,22.55,0.96,0.98,1.47,33.33,2.15,12,232.8,1.87,27.77,-5.32,49.88,3,4,-0.9,0.0,-1.31,4.63,-5.17,-8.8,7.12,26.72
EMA_CROSSOVER_LONG_ONLY,200,203,21.38,35.41,40.06,21.47,1.01,1.03,1.65,33.33,2.27,12,232.8,1.95,27.77,-5.17,49.88,3,4,-0.9,0.0,-1.31,4.63,-5.17,-7.52,7.12,26.28
EMA_CROSSOVER_LONG_ONLY,200,204,17.78,29.18,36.46,23.8,0.88,0.9,1.23,33.33,1.96,12,232.5,1.71,27.77,-5.17,49.82,3,4,-0.9,0.0,-3.96,4.63,-5.17,-7.8,7.12,26.28
EMA_CROSSOVER_LONG_ONLY,200,205,19.81,32.67,38.48,22.16,0.96,0.97,1.47,33.33,2.1,12,232.4,1.84,27.77,-5.17,49.8,3,4,-0.9,0.0,-3.19,4.63,-5.17,-6.56,7.12,25.75
EMA_CROSSOVER_LONG_ONLY,200,206,16.63,27.2,35.3,24.23,0.84,0.86,1.12,30.77,1.89,13,214.5,1.49,27.77,-5.17,49.8,3,4,-0.9,0.0,-3.84,4.14,-5.17,-7.66,6.72,25.75
EMA_CROSSOVER_LONG_ONLY,200,207,18.43,30.29,37.1,23.17,0.91,0.93,1.31,30.77,2.02,13,214.2,1.61,27.77,-5.17,49.71,3,4,-0.9,0.0,-3.84,4.14,-5.17,-6.37,6.72,25.93
EMA_CROSSOVER_LONG_ONLY,200,208,22.25,36.92,40.92,20.69,1.05,1.07,1.78,36.36,2.37,11,253.0,2.19,27.77,-5.17,49.7,3,4,-0.9,0.0,-1.73,4.46,-5.17,-5.71,6.72,25.93
EMA_CROSSOVER_LONG_ONLY,200,209,23.31,38.79,41.99,19.73,1.08,1.11,1.97,36.36,2.5,11,252.8,2.27,27.77,-5.17,49.66,3,4,-0.22,0.0,-1.73,4.46,-5.17,-5.21,6.72,25.5
EMA_CROSSOVER_LONG_ONLY,200,210,24.44,40.78,43.12,18.99,1.12,1.14,2.15,36.36,2.64,11,251.5,2.35,27.77,-5.17,49.41,3,4,-0.22,0.0,-1.73,4.46,-5.17,-4.34,6.72,25.5
EMA_CROSSOVER_LONG_ONLY,200,211,24.17,40.31,42.85,18.55,1.11,1.13,2.17,40.0,2.65,10,276.5,2.55,27.77,-5.17,49.38,3,4,-0.22,0.0,-1.9,4.46,-5.17,-3.66,6.72,24.56
EMA_CROSSOVER_LONG_ONLY,200,212,24.66,41.17,43.33,18.45,1.13,1.15,2.23,33.33,3.26,9,307.1,2.86,27.77,-5.17,49.36,3,4,-0.22,0.0,-0.5,4.46,-5.17,-3.5,5.46,24.56
EMA_CROSSOVER_LONG_ONLY,200,213,29.18,49.27,47.86,18.03,1.29,1.33,2.73,37.5,4.71,8,345.0,3.66,27.77,-5.17,49.29,3,3,-0.22,0.0,-0.5,4.46,-5.17,0.0,5.46,24.56
EMA_CROSSOVER_LONG_ONLY,200,214,30.23,51.16,48.91,18.03,1.33,1.37,2.84,37.5,4.82,8,345.2,3.76,27.77,-5.17,49.32,3,3,-0.22,0.0,-0.5,5.05,-5.17,0.0,5.46,24.86
EMA_CROSSOVER_LONG_ONLY,200,215,30.27,51.23,48.94,18.03,1.33,1.37,2.84,37.5,4.82,8,345.1,3.76,27.77,-5.17,49.3,3,3,-0.22,0.0,-0.5,5.08,-5.17,0.0,5.46,24.86
EMA_CROSSOVER_LONG_ONLY,200,216,30.38,51.44,49.06,18.03,1.33,1.37,2.85,37.5,4.87,8,345.2,3.78,27.77,-5.09,49.32,3,3,-0.22,0.0,-0.5,5.08,-5.09,0.0,5.46,24.86
EMA_CROSSOVER_LONG_ONLY,200,217,30.97,52.52,49.65,18.03,1.35,1.4,2.91,37.5,5.17,8,345.4,3.83,27.77,-5.09,49.34,3,3,-0.22,0.0,-0.5,5.08,-5.09,0.0,5.46,25.43
EMA_CROSSOVER_LONG_ONLY,200,218,30.94,52.46,49.62,18.1,1.35,1.39,2.9,37.5,5.22,8,345.8,3.83,27.77,-5.09,49.39,3,3,-0.3,0.0,-0.33,5.08,-5.09,0.0,5.46,25.28
EMA_CROSSOVER_LONG_ONLY,200,219,31.4,53.28,50.07,17.98,1.37,1.41,2.96,37.5,5.36,8,345.8,3.87,27.77,-5.09,49.39,3,3,-0.3,0.0,-0.19,5.29,-5.09,0.0,5.46,25.28
EMA_CROSSOVER_LONG_ONLY,200,220,31.73,53.89,50.4,17.98,1.38,1.42,3.0,37.5,5.46,8,345.8,3.9,27.77,-5.09,49.39,3,3,-0.3,0.0,-0.19,5.29,-5.09,0.0,5.62,25.4
EMA_CROSSOVER_LONG_ONLY,200,221,31.73,53.9,50.41,17.98,1.38,1.42,3.0,37.5,5.46,8,345.9,3.9,27.77,-5.09,49.41,3,3,-0.3,0.0,-0.19,5.29,-5.09,0.0,5.62,25.41
EMA_CROSSOVER_LONG_ONLY,200,222,32.19,54.73,50.86,17.98,1.39,1.44,3.04,37.5,5.73,8,346.1,3.95,27.77,-5.09,49.45,3,3,-0.3,0.0,-0.19,5.29,-5.09,0.0,5.62,25.84
EMA_CROSSOVER_LONG_ONLY,200,223,32.03,54.44,50.7,17.98,1.39,1.43,3.03,37.5,5.63,8,346.2,3.93,27.77,-5.09,49.46,3,3,-0.3,0.0,-0.31,5.29,-5.09,0.0,5.62,25.84
EMA_CROSSOVER_LONG_ONLY,200,224,32.02,54.42,50.69,17.98,1.39,1.43,3.03,37.5,5.63,8,346.5,3.93,27.77,-5.09,49.5,3,3,-0.3,0.0,-0.31,5.07,-5.09,0.0,5.62,26.1
EMA_CROSSOVER_LONG_ONLY,200,225,33.02,56.25,51.69,17.29,1.42,1.47,3.25,50.0,6.06,8,346.4,4.02,27.77,-5.09,49.48,4,2,-0.3,0.0,0.53,4.84,-5.09,0.0,5.62,26.26
EMA_CROSSOVER_LONG_ONLY,200,226,33.15,56.5,51.83,17.29,1.42,1.47,3.27,50.0,6.08,8,346.5,4.04,27.9,-5.09,49.5,4,2,-0.3,0.0,0.53,4.84,-5.09,0.0,5.62,26.39
EMA_CROSSOVER_LONG_ONLY,200,227,34.57,59.11,53.24,16.91,1.47,1.52,3.49,62.5,6.36,8,346.8,4.18,27.9,-5.09,49.54,5,1,0.16,0.0,0.53,4.84,-5.09,0.0,5.98,26.73
EMA_CROSSOVER_LONG_ONLY,200,228,35.5,60.84,54.18,16.91,1.5,1.55,3.6,62.5,6.33,8,347.0,4.27,27.9,-5.09,49.57,5,1,0.16,0.0,0.53,5.75,-5.09,0.0,5.98,26.51
EMA_CROSSOVER_LONG_ONLY,200,229,35.54,60.92,54.22,16.91,1.5,1.55,3.6,62.5,6.34,8,347.2,4.27,27.9,-5.09,49.61,5,1,0.16,0.0,0.27,5.75,-5.09,0.0,5.98,26.88
EMA_CROSSOVER_LONG_ONLY,200,230,36.78,63.22,55.45,16.89,1.54,1.59,3.74,62.5,7.33,8,347.4,4.38,27.9,-4.67,49.62,5,1,0.16,0.0,0.3,5.75,-4.67,0.0,5.98,27.44
EMA_CROSSOVER_LONG_ONLY,200,231,37.35,64.3,56.03,16.89,1.56,1.61,3.81,62.5,7.61,8,347.8,4.44,27.9,-4.67,49.68,5,1,0.16,0.0,0.3,5.61,-4.67,0.0,5.98,28.15
EMA_CROSSOVER_LONG_ONLY,200,232,37.21,64.03,55.89,16.89,1.55,1.61,3.79,55.56,7.1,9,309.4,3.94,27.9,-4.67,49.73,5,1,0.16,0.0,0.3,5.61,-4.67,0.0,5.98,28.02
EMA_CROSSOVER_LONG_ONLY,200,233,37.21,64.02,55.89,16.89,1.55,1.61,3.79,62.5,7.59,8,348.6,4.43,27.9,-4.67,49.8,5,1,0.16,0.0,0.3,5.61,-4.67,0.0,5.98,28.02
EMA_CROSSOVER_LONG_ONLY,200,234,37.34,64.27,56.02,16.89,1.56,1.61,3.81,62.5,8.12,8,349.0,4.44,28.0,-4.13,49.86,5,1,0.16,0.0,0.3,5.61,-4.13,0.0,5.94,27.47
EMA_CROSSOVER_LONG_ONLY,200,235,34.32,58.65,53.0,17.65,1.46,1.51,3.32,50.0,7.03,8,349.4,4.15,28.0,-4.13,49.91,4,2,-0.27,0.0,0.03,4.48,-4.13,0.0,5.94,26.89
EMA_CROSSOVER_LONG_ONLY,200,236,34.45,58.89,53.13,17.65,1.46,1.52,3.34,50.0,6.85,8,349.5,4.16,28.0,-4.13,49.93,4,2,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,26.47
EMA_CROSSOVER_LONG_ONLY,200,237,33.58,57.29,52.26,17.65,1.43,1.49,3.25,44.44,4.42,9,310.6,3.65,28.0,-4.13,49.91,3,3,-0.27,0.0,-0.62,4.94,-4.13,0.0,5.94,26.47
EMA_CROSSOVER_LONG_ONLY,200,238,31.97,54.33,50.64,17.65,1.38,1.43,3.08,44.44,4.27,9,310.7,3.49,27.44,-4.13,49.93,3,3,-0.27,0.0,-1.0,4.94,-4.13,0.0,5.94,25.42
EMA_CROSSOVER_LONG_ONLY,200,239,31.97,54.33,50.64,17.65,1.38,1.43,3.08,44.44,4.27,9,310.7,3.49,27.44,-4.13,49.93,3,3,-0.27,0.0,-1.0,4.94,-4.13,0.0,5.94,25.42
EMA_CROSSOVER_LONG_ONLY,200,240,31.58,53.62,50.26,18.26,1.37,1.42,2.94,44.44,4.05,9,310.8,3.46,27.44,-4.62,49.95,3,3,-0.27,0.0,-1.74,5.31,-4.13,0.0,5.94,25.54
EMA_CROSSOVER_LONG_ONLY,200,241,29.49,49.81,48.16,18.27,1.3,1.35,2.73,36.36,3.42,11,254.3,2.69,27.44,-4.94,49.95,3,3,-0.27,0.0,-3.42,5.31,-4.13,0.0,5.91,25.73
EMA_CROSSOVER_LONG_ONLY,200,242,30.36,51.39,49.03,18.26,1.33,1.38,2.81,40.0,3.62,10,279.4,3.03,27.44,-4.94,49.89,3,3,-0.27,0.0,-2.77,5.31,-4.13,0.0,5.91,25.73
EMA_CROSSOVER_LONG_ONLY,200,243,30.31,51.3,48.98,18.26,1.33,1.38,2.81,40.0,3.61,10,279.5,3.02,27.44,-4.94,49.91,3,3,-0.27,0.0,-2.77,5.31,-4.13,0.0,5.91,25.68
EMA_CROSSOVER_LONG_ONLY,200,244,28.04,47.21,46.72,18.63,1.25,1.3,2.53,40.0,3.39,10,279.6,2.84,27.44,-4.94,49.93,3,3,-0.6,0.0,-3.54,4.65,-4.13,0.0,5.91,25.68
EMA_CROSSOVER_LONG_ONLY,200,245,28.01,47.16,46.69,18.63,1.25,1.3,2.53,40.0,3.39,10,279.8,2.84,27.44,-4.94,49.96,3,3,-0.6,0.0,-3.82,4.65,-4.13,0.0,5.91,26.01
EMA_CROSSOVER_LONG_ONLY,200,246,27.63,46.47,46.31,21.19,1.25,1.29,2.19,44.44,3.08,9,310.9,3.15,27.44,-8.04,49.96,3,3,-0.6,0.0,-5.76,6.34,-3.17,0.0,5.91,24.93
EMA_CROSSOVER_LONG_ONLY,200,247,27.06,45.45,45.74,21.19,1.23,1.27,2.15,44.44,3.07,9,311.0,3.1,27.44,-8.03,49.98,3,3,-0.6,0.0,-5.75,6.34,-3.06,0.0,5.91,24.22
EMA_CROSSOVER_LONG_ONLY,200,248,27.85,46.86,46.52,21.19,1.25,1.3,2.21,44.44,3.11,9,310.9,3.17,27.44,-8.03,49.96,3,3,-0.6,0.0,-5.75,6.34,-3.06,0.0,6.56,24.22
EMA_CROSSOVER_LONG_ONLY,200,249,28.06,47.25,46.74,21.19,1.26,1.3,2.23,44.44,3.13,9,311.0,3.19,27.44,-8.03,49.98,3,3,-0.6,0.0,-5.75,6.52,-3.06,0.0,6.56,24.22
EMA_CROSSOVER_LONG_ONLY,200,250,27.54,46.3,46.21,21.19,1.24,1.29,2.19,44.44,3.1,9,311.0,3.15,27.44,-8.03,49.98,3,3,-0.6,0.0,-6.06,6.44,-3.06,0.0,6.56,24.22
EMA_CROSSOVER_LONG_ONLY,201,202,21.38,35.41,40.06,21.47,1.01,1.03,1.65,33.33,2.27,12,232.8,1.95,27.77,-5.17,49.88,3,4,-0.9,0.0,-1.31,4.63,-5.17,-7.52,7.12,26.28
EMA_CROSSOVER_LONG_ONLY,201,203,17.78,29.18,36.46,23.8,0.88,0.9,1.23,33.33,1.96,12,232.5,1.71,27.77,-5.17,49.82,3,4,-0.9,0.0,-3.96,4.63,-5.17,-7.8,7.12,26.28
EMA_CROSSOVER_LONG_ONLY,201,204,19.81,32.67,38.48,22.16,0.96,0.97,1.47,33.33,2.1,12,232.4,1.84,27.77,-5.17,49.8,3,4,-0.9,0.0,-3.19,4.63,-5.17,-6.56,7.12,25.75
EMA_CROSSOVER_LONG_ONLY,201,205,16.63,27.2,35.3,24.23,0.84,0.86,1.12,30.77,1.89,13,214.5,1.49,27.77,-5.17,49.8,3,4,-0.9,0.0,-3.84,4.14,-5.17,-7.66,6.72,25.75
EMA_CROSSOVER_LONG_ONLY,201,206,18.43,30.29,37.1,23.17,0.91,0.93,1.31,30.77,2.02,13,214.2,1.61,27.77,-5.17,49.71,3,4,-0.9,0.0,-3.84,4.14,-5.17,-6.37,6.72,25.93
EMA_CROSSOVER_LONG_ONLY,201,207,22.25,36.92,40.92,20.69,1.05,1.07,1.78,36.36,2.37,11,253.0,2.19,27.77,-5.17,49.7,3,4,-0.9,0.0,-1.73,4.46,-5.17,-5.71,6.72,25.93
EMA_CROSSOVER_LONG_ONLY,201,208,23.59,39.28,42.27,19.73,1.09,1.12,1.99,36.36,2.54,11,252.7,2.29,27.77,-5.17,49.64,3,4,-0.22,0.0,-1.73,4.46,-5.17,-5.21,6.72,25.78
EMA_CROSSOVER_LONG_ONLY,201,209,24.44,40.78,43.12,18.99,1.12,1.14,2.15,36.36,2.64,11,251.5,2.35,27.77,-5.17,49.41,3,4,-0.22,0.0,-1.73,4.46,-5.17,-4.34,6.72,25.5
EMA_CROSSOVER_LONG_ONLY,201,210,24.17,40.31,42.85,18.55,1.11,1.13,2.17,40.0,2.65,10,276.5,2.55,27.77,-5.17,49.38,3,4,-0.22,0.0,-1.9,4.46,-5.17,-3.66,6.72,24.56
EMA_CROSSOVER_LONG_ONLY,201,211,24.66,41.17,43.33,18.45,1.13,1.15,2.23,33.33,3.26,9,307.1,2.86,27.77,-5.17,49.36,3,4,-0.22,0.0,-0.5,4.46,-5.17,-3.5,5.46,24.56
EMA_CROSSOVER_LONG_ONLY,201,212,29.18,49.27,47.86,18.03,1.29,1.33,2.73,37.5,4.71,8,345.0,3.66,27.77,-5.17,49.29,3,3,-0.22,0.0,-0.5,4.46,-5.17,0.0,5.46,24.56
EMA_CROSSOVER_LONG_ONLY,201,213,30.23,51.16,48.91,18.03,1.33,1.37,2.84,37.5,4.82,8,345.2,3.76,27.77,-5.17,49.32,3,3,-0.22,0.0,-0.5,5.05,-5.17,0.0,5.46,24.86
EMA_CROSSOVER_LONG_ONLY,201,214,30.27,51.23,48.94,18.03,1.33,1.37,2.84,37.5,4.82,8,345.1,3.76,27.77,-5.17,49.3,3,3,-0.22,0.0,-0.5,5.08,-5.17,0.0,5.46,24.86
EMA_CROSSOVER_LONG_ONLY,201,215,30.38,51.44,49.06,18.03,1.33,1.37,2.85,37.5,4.87,8,345.2,3.78,27.77,-5.09,49.32,3,3,-0.22,0.0,-0.5,5.08,-5.09,0.0,5.46,24.86
EMA_CROSSOVER_LONG_ONLY,201,216,30.97,52.52,49.65,18.03,1.35,1.4,2.91,37.5,5.17,8,345.4,3.83,27.77,-5.09,49.34,3,3,-0.22,0.0,-0.5,5.08,-5.09,0.0,5.46,25.43
EMA_CROSSOVER_LONG_ONLY,201,217,30.94,52.46,49.62,18.1,1.35,1.39,2.9,37.5,5.22,8,345.8,3.83,27.77,-5.09,49.39,3,3,-0.3,0.0,-0.33,5.08,-5.09,0.0,5.46,25.28
EMA_CROSSOVER_LONG_ONLY,201,218,31.4,53.28,50.07,17.98,1.37,1.41,2.96,37.5,5.36,8,345.8,3.87,27.77,-5.09,49.39,3,3,-0.3,0.0,-0.19,5.29,-5.09,0.0,5.46,25.28
EMA_CROSSOVER_LONG_ONLY,201,219,31.73,53.89,50.4,17.98,1.38,1.42,3.0,37.5,5.46,8,345.8,3.9,27.77,-5.09,49.39,3,3,-0.3,0.0,-0.19,5.29,-5.09,0.0,5.62,25.4
EMA_CROSSOVER_LONG_ONLY,201,220,31.73,53.9,50.41,17.98,1.38,1.42,3.0,37.5,5.46,8,345.9,3.9,27.77,-5.09,49.41,3,3,-0.3,0.0,-0.19,5.29,-5.09,0.0,5.62,25.41
EMA_CROSSOVER_LONG_ONLY,201,221,32.19,54.73,50.86,17.98,1.39,1.44,3.04,37.5,5.73,8,346.1,3.95,27.77,-5.09,49.45,3,3,-0.3,0.0,-0.19,5.29,-5.09,0.0,5.62,25.84
EMA_CROSSOVER_LONG_ONLY,201,222,32.03,54.44,50.7,17.98,1.39,1.43,3.03,37.5,5.63,8,346.2,3.93,27.77,-5.09,49.46,3,3,-0.3,0.0,-0.31,5.29,-5.09,0.0,5.62,25.84
EMA_CROSSOVER_LONG_ONLY,201,223,32.02,54.42,50.69,17.98,1.39,1.43,3.03,37.5,5.63,8,346.5,3.93,27.77,-5.09,49.5,3,3,-0.3,0.0,-0.31,5.07,-5.09,0.0,5.62,26.1
EMA_CROSSOVER_LONG_ONLY,201,224,33.02,56.25,51.69,17.29,1.42,1.47,3.25,50.0,6.06,8,346.4,4.02,27.77,-5.09,49.48,4,2,-0.3,0.0,0.53,4.84,-5.09,0.0,5.62,26.26
EMA_CROSSOVER_LONG_ONLY,201,225,33.02,56.25,51.69,17.29,1.42,1.47,3.25,50.0,6.06,8,346.4,4.02,27.77,-5.09,49.48,4,2,-0.3,0.0,0.53,4.84,-5.09,0.0,5.62,26.26
EMA_CROSSOVER_LONG_ONLY,201,226,34.57,59.11,53.24,16.91,1.47,1.52,3.49,62.5,6.36,8,346.8,4.18,27.9,-5.09,49.54,5,1,0.16,0.0,0.53,4.84,-5.09,0.0,5.98,26.73
EMA_CROSSOVER_LONG_ONLY,201,227,35.5,60.84,54.18,16.91,1.5,1.55,3.6,62.5,6.33,8,347.0,4.27,27.9,-5.09,49.57,5,1,0.16,0.0,0.53,5.75,-5.09,0.0,5.98,26.51
EMA_CROSSOVER_LONG_ONLY,201,228,35.54,60.92,54.22,16.91,1.5,1.55,3.6,62.5,6.34,8,347.2,4.27,27.9,-5.09,49.61,5,1,0.16,0.0,0.27,5.75,-5.09,0.0,5.98,26.88
EMA_CROSSOVER_LONG_ONLY,201,229,36.78,63.22,55.45,16.89,1.54,1.59,3.74,62.5,7.33,8,347.4,4.38,27.9,-4.67,49.62,5,1,0.16,0.0,0.3,5.75,-4.67,0.0,5.98,27.44
EMA_CROSSOVER_LONG_ONLY,201,230,37.35,64.3,56.03,16.89,1.56,1.61,3.81,62.5,7.61,8,347.8,4.44,27.9,-4.67,49.68,5,1,0.16,0.0,0.3,5.61,-4.67,0.0,5.98,28.15
EMA_CROSSOVER_LONG_ONLY,201,231,37.21,64.03,55.89,16.89,1.55,1.61,3.79,55.56,7.1,9,309.4,3.94,27.9,-4.67,49.73,5,1,0.16,0.0,0.3,5.61,-4.67,0.0,5.98,28.02
EMA_CROSSOVER_LONG_ONLY,201,232,37.21,64.02,55.89,16.89,1.55,1.61,3.79,62.5,7.59,8,348.6,4.43,27.9,-4.67,49.8,5,1,0.16,0.0,0.3,5.61,-4.67,0.0,5.98,28.02
EMA_CROSSOVER_LONG_ONLY,201,233,37.23,64.07,55.91,16.89,1.55,1.61,3.79,62.5,8.1,8,348.9,4.42,27.9,-4.13,49.84,5,1,0.16,0.0,0.3,5.61,-4.13,0.0,5.94,27.37
EMA_CROSSOVER_LONG_ONLY,201,234,34.32,58.65,53.0,17.65,1.46,1.51,3.32,50.0,7.03,8,349.4,4.15,28.0,-4.13,49.91,4,2,-0.27,0.0,0.03,4.48,-4.13,0.0,5.94,26.89
EMA_CROSSOVER_LONG_ONLY,201,235,34.45,58.89,53.13,17.65,1.46,1.52,3.34,50.0,6.85,8,349.5,4.16,28.0,-4.13,49.93,4,2,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,26.47
EMA_CROSSOVER_LONG_ONLY,201,236,34.45,58.89,53.13,17.65,1.46,1.52,3.34,50.0,6.85,8,349.5,4.16,28.0,-4.13,49.93,4,2,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,26.47
EMA_CROSSOVER_LONG_ONLY,201,237,32.47,55.26,51.15,17.65,1.4,1.45,3.13,44.44,4.32,9,310.8,3.54,27.44,-4.13,49.95,3,3,-0.27,0.0,-0.62,4.94,-4.13,0.0,5.94,25.42
EMA_CROSSOVER_LONG_ONLY,201,238,31.97,54.33,50.64,17.65,1.38,1.43,3.08,44.44,4.27,9,310.7,3.49,27.44,-4.13,49.93,3,3,-0.27,0.0,-1.0,4.94,-4.13,0.0,5.94,25.42
EMA_CROSSOVER_LONG_ONLY,201,239,32.16,54.69,50.84,18.26,1.39,1.44,2.99,44.44,4.09,9,310.9,3.51,27.44,-4.62,49.96,3,3,-0.27,0.0,-1.3,5.31,-4.13,0.0,5.94,25.54
EMA_CROSSOVER_LONG_ONLY,201,240,32.33,54.99,51.0,18.26,1.39,1.45,3.01,44.44,4.19,9,311.0,3.53,27.44,-4.62,49.98,3,3,-0.27,0.0,-1.3,5.31,-4.13,0.0,5.91,25.73
EMA_CROSSOVER_LONG_ONLY,201,241,29.49,49.81,48.16,18.27,1.3,1.35,2.73,36.36,3.42,11,254.3,2.69,27.44,-4.94,49.95,3,3,-0.27,0.0,-3.42,5.31,-4.13,0.0,5.91,25.73
EMA_CROSSOVER_LONG_ONLY,201,242,30.24,51.17,48.91,18.26,1.33,1.37,2.8,40.0,3.59,10,279.6,3.02,27.44,-4.94,49.93,3,3,-0.27,0.0,-2.83,5.31,-4.13,0.0,5.91,25.68
EMA_CROSSOVER_LONG_ONLY,201,243,29.4,49.66,48.08,18.53,1.3,1.35,2.68,40.0,3.48,10,279.8,2.95,27.44,-4.94,49.96,3,3,-0.6,0.0,-2.77,4.65,-4.13,0.0,5.91,26.01
EMA_CROSSOVER_LONG_ONLY,201,244,30.09,50.9,48.76,18.63,1.32,1.37,2.73,40.0,3.53,10,279.7,3.01,27.44,-4.94,49.95,3,3,-0.6,0.0,-3.82,6.34,-4.13,0.0,5.91,26.01
EMA_CROSSOVER_LONG_ONLY,201,245,26.0,43.56,44.68,21.29,1.19,1.23,2.05,40.0,2.82,10,279.9,2.71,27.44,-8.04,49.98,3,3,-0.6,0.0,-6.96,6.34,-3.17,0.0,5.91,24.93
EMA_CROSSOVER_LONG_ONLY,201,246,27.84,46.84,46.51,21.19,1.25,1.3,2.21,44.44,3.11,9,311.0,3.17,27.44,-8.04,49.98,3,3,-0.6,0.0,-5.76,6.34,-3.06,0.0,6.56,24.22
EMA_CROSSOVER_LONG_ONLY,201,247,27.85,46.86,46.52,21.19,1.25,1.3,2.21,44.44,3.11,9,310.9,3.17,27.44,-8.03,49.96,3,3,-0.6,0.0,-5.75,6.34,-3.06,0.0,6.56,24.22
EMA_CROSSOVER_LONG_ONLY,201,248,28.06,47.25,46.74,21.19,1.26,1.3,2.23,44.44,3.13,9,311.0,3.19,27.44,-8.03,49.98,3,3,-0.6,0.0,-5.75,6.52,-3.06,0.0,6.56,24.22
EMA_CROSSOVER_LONG_ONLY,201,249,27.54,46.3,46.21,21.19,1.24,1.29,2.19,44.44,3.1,9,311.0,3.15,27.44,-8.03,49.98,3,3,-0.6,0.0,-6.06,6.44,-3.06,0.0,6.56,24.22
EMA_CROSSOVER_LONG_ONLY,201,250,27.17,45.64,45.85,21.19,1.23,1.27,2.15,44.44,3.07,9,311.1,3.11,27.44,-8.03,50.0,3,3,-0.6,0.0,-6.06,6.44,-3.06,0.0,6.56,23.86
EMA_CROSSOVER_LONG_ONLY,202,203,19.81,32.67,38.48,22.16,0.96,0.97,1.47,33.33,2.1,12,232.4,1.84,27.77,-5.17,49.8,3,4,-0.9,0.0,-3.19,4.63,-5.17,-6.56,7.12,25.75
EMA_CROSSOVER_LONG_ONLY,202,204,19.02,31.31,37.69,22.67,0.93,0.95,1.38,30.77,2.07,13,214.5,1.64,27.77,-5.17,49.79,3,4,-0.9,0.0,-3.84,4.14,-5.17,-5.76,6.72,25.75
EMA_CROSSOVER_LONG_ONLY,202,205,18.43,30.29,37.1,23.17,0.91,0.93,1.31,30.77,2.02,13,214.2,1.61,27.77,-5.17,49.71,3,4,-0.9,0.0,-3.84,4.14,-5.17,-6.37,6.72,25.93
EMA_CROSSOVER_LONG_ONLY,202,206,22.25,36.92,40.92,20.69,1.05,1.07,1.78,36.36,2.37,11,253.0,2.19,27.77,-5.17,49.7,3,4,-0.9,0.0,-1.73,4.46,-5.17,-5.71,6.72,25.93
EMA_CROSSOVER_LONG_ONLY,202,207,23.59,39.28,42.27,19.73,1.09,1.12,1.99,36.36,2.54,11,252.7,2.29,27.77,-5.17,49.64,3,4,-0.22,0.0,-1.73,4.46,-5.17,-5.21,6.72,25.78
EMA_CROSSOVER_LONG_ONLY,202,208,25.9,43.37,44.57,18.19,1.17,1.2,2.38,40.0,2.8,10,276.7,2.7,27.77,-5.17,49.41,3,4,-0.22,0.0,-1.35,4.46,-5.17,-3.59,6.72,25.5
EMA_CROSSOVER_LONG_ONLY,202,209,24.98,41.74,43.66,18.24,1.14,1.16,2.29,33.33,3.12,9,307.3,2.9,27.77,-5.17,49.39,3,4,-0.22,0.0,-1.26,4.46,-5.17,-3.66,6.72,24.56
